family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Loganiaceae,Spigelia,heliotropioides,Spigelia_heliotropioides,(Pohl) E.F.Guim. & Fontella,Spigelia heliotropioides (Pohl) E.F.Guim. & Fontella,Accepted,NA,Loefgrenia 29: 2 (1969),FALSE,Brazil,Brazil Southeast,unknown,unknown,242200-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:242200-2,POWO,1969,comb_nova
Loganiaceae,Spigelia,hurleyi,Spigelia_hurleyi,Fern.Casas,Spigelia hurleyi Fern.Casas,Accepted,NA,Fontqueria 55: 23 (2001),FALSE,Brazil,Brazil Southeast,unknown,unknown,20002791-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:20002791-1,POWO,2001,taxon_novo
Loganiaceae,Strychnos,gubleri,Strychnos_gubleri,G.Planch.,Strychnos gubleri G.Planch.,Accepted,NA,"J. Pharm. Chim., sér. 5, 1: 295 (1880)",FALSE,"Belize, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Guatemala, Mexico, Panama, Peru, Venezuela","Belize, Brazil North, Colombia, Costa Rica, Ecuador, French Guiana, Guatemala, Mexico Gulf, Panama, Peru, Venezuela",unknown,unknown,547217-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:547217-1,POWO,1880,taxon_novo
Loganiaceae,Strychnos,romeu-belenii,Strychnos_romeu-belenii,Krukoff & Barneby,Strychnos romeu-belenii Krukoff & Barneby,Accepted,NA,Mem. New York Bot. Gard. 20(1): 22 (1969),FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,247347-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:247347-2,POWO,1969,taxon_novo
Loganiaceae,Strychnos,ericetina,Strychnos_ericetina,Barb.Rodr.,Strychnos ericetina Barb.Rodr.,Unknown,Strychnos ericetina Barb.Rodr.,"Vellosia ed. 2, 1: 34, pl. 3, fig. B. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247304-2,www.ipni.org/n/247304-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,gigantea,Strychnos_gigantea,Barb.Rodr.,Strychnos gigantea Barb.Rodr.,Unknown,Strychnos gigantea Barb.Rodr.,"Vellosia ed. 2, 1: 37, pl. 3, fig. A. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247309-2,www.ipni.org/n/247309-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,kauichana,Strychnos_kauichana,Barb.Rodr.,Strychnos kauichana Barb.Rodr.,Unknown,Strychnos kauichana Barb.Rodr.,"Vellosia ed. 2, 1: 37. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247315-2,www.ipni.org/n/247315-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,lethalis,Strychnos_lethalis,Barb.Rodr.,Strychnos lethalis Barb.Rodr.,Unknown,Strychnos lethalis Barb.Rodr.,"Vellosia ed. 2, 1: 38. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247317-2,www.ipni.org/n/247317-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,manaoensis,Strychnos_manaoensis,Barb.Rodr.,Strychnos manaoensis Barb.Rodr.,Unknown,Strychnos manaoensis Barb.Rodr.,"Vellosia ed. 2, 1: 36, pl. 5. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247323-2,www.ipni.org/n/247323-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,papilosa,Strychnos_papilosa,Barb.Rodr.,Strychnos papilosa Barb.Rodr.,Unknown,Strychnos papilosa Barb.Rodr.,"Vellosia ed. 2, 1: 36, pl. 4, fig. B. 1891 as papillosa",FALSE,Brazil (Southern America),NA,NA,NA,247337-2,www.ipni.org/n/247337-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,rivularia,Strychnos_rivularia,Barb.Rodr.,Strychnos rivularia Barb.Rodr.,Unknown,Strychnos rivularia Barb.Rodr.,"Vellosia ed. 2, 1: 35, pl. fig. B, & 4, fig. C. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247346-2,www.ipni.org/n/247346-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,tonantinensis,Strychnos_tonantinensis,Barb.Rodr.,Strychnos tonantinensis Barb.Rodr.,Unknown,Strychnos tonantinensis Barb.Rodr.,"Vellosia ed. 2, 1: 38. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247361-2,www.ipni.org/n/247361-2,IPNI,1891,taxon_novo
Loganiaceae,Strychnos,urbani,Strychnos_urbani,Barb.Rodr.,Strychnos urbani Barb.Rodr.,Unknown,Strychnos urbani Barb.Rodr.,"Vellosia ed. 2, 1: 38, pl. 4, fig. A. 1891",FALSE,Brazil (Southern America),NA,NA,NA,247366-2,www.ipni.org/n/247366-2,IPNI,1891,taxon_novo
