family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Symplocaceae,Symplocos,interrupta,Symplocos_interrupta,Brand,Symplocos interrupta Brand,Accepted,NA,Annuaire Conserv. Jard. Bot. Genève 15-16: 344 (1913),FALSE,Brazil,Brazil Northeast,unknown,unknown,247934-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:247934-2,POWO,1913,taxon_novo
Symplocaceae,Symplocos,riedeliana,Symplocos_riedeliana,Gontsch.,Symplocos riedeliana Gontsch.,Unknown,Symplocos riedeliana Gontsch.,Bot. Mater. Gerb. Glavn. Bot. Sada R.S.F.S.R. 5: 138. 1924,FALSE,Brazil (Southern America),NA,NA,NA,248017-2,www.ipni.org/n/248017-2,IPNI,1924,taxon_novo
