family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Orchidaceae,Acianthera,calopedilon,Acianthera_calopedilon,Toscano & Luer,Acianthera calopedilon Toscano & Luer,Unknown,Acianthera calopedilon Toscano & Luer,Lankesteriana 15(1): 79. 2015 [16 Mar 2015] [epublished],FALSE,"Paraná (Brazil South, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);Rio Grande do Sul (Brazil South, Brazil, Southern America);Argentina Northeast (Southern South America, Southern America);",NA,NA,NA,77150367-1,www.ipni.org/n/77150367-1,IPNI,2015,taxon_novo
Orchidaceae,Acianthera,enianthera,Acianthera_enianthera,Chiron & Xim.Bols.,Acianthera enianthera Chiron & Xim.Bols.,Unknown,Acianthera enianthera Chiron & Xim.Bols.,Richardiana 10(4): 215 (-218; fig. 9). 2010 [Sep 2010],FALSE,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77107302-1,www.ipni.org/n/77107302-1,IPNI,2010,taxon_novo
Orchidaceae,Acianthera,gradeae,Acianthera_gradeae,Chiron & Benelli,Acianthera gradeae Chiron & Benelli,Unknown,Acianthera gradeae Chiron & Benelli,Richardiana 13: 66. 2012 [8 Nov 2012] [epublished],FALSE,"Mato Grosso (Brazil West-Central, Brazil, Southern America)",NA,NA,NA,77133107-1,www.ipni.org/n/77133107-1,IPNI,2012,taxon_novo
Orchidaceae,Acianthera,maculiglossa,Acianthera_maculiglossa,Chiron & N.Sanson,Acianthera maculiglossa Chiron & N.Sanson,Unknown,Acianthera maculiglossa Chiron & N.Sanson,"Richardiana 9(3): 121 (120-124; figs. 1-2, photo). 2009 [Jul 2009]",FALSE,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77100167-1,www.ipni.org/n/77100167-1,IPNI,2009,taxon_novo
Orchidaceae,Acianthera,velteniana,Acianthera_velteniana,Chiron & Xim.Bols.,Acianthera velteniana Chiron & Xim.Bols.,Unknown,Acianthera velteniana Chiron & Xim.Bols.,Richardiana 13: 278. 2013 [17 Jul 2013] [epublished],FALSE,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77132672-1,www.ipni.org/n/77132672-1,IPNI,2013,taxon_novo
Orchidaceae,Anacheilium,schunkianum,Anacheilium_schunkianum,Campacci & P.A.Harding,Anacheilium schunkianum Campacci & P.A.Harding,Unknown,Anacheilium schunkianum Campacci & P.A.Harding,Lindleyana 21(2): 11 (-13; figs. 1-3). 2008 [22 Aug 2008] [in Orchids (West Palm Beach) 77(9)],FALSE,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77097977-1,www.ipni.org/n/77097977-1,IPNI,2008,taxon_novo
Orchidaceae,Anacheilium,terassanianum,Anacheilium_terassanianum,Campacci & P.A.Harding,Anacheilium terassanianum Campacci & P.A.Harding,Unknown,Anacheilium terassanianum Campacci & P.A.Harding,Lindleyana 21(2): 13 (figs. 5-7). 2008 [22 Aug 2008] [in Orchids (West Palm Beach) 77(9)],FALSE,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77097978-1,www.ipni.org/n/77097978-1,IPNI,2008,taxon_novo
Orchidaceae,Anathallis,bolsanelloi,Anathallis_bolsanelloi,Chiron & V.P.Castro,Anathallis bolsanelloi Chiron & V.P.Castro,Unknown,Anathallis bolsanelloi Chiron & V.P.Castro,"Richardiana 9(1): 4 (-7, 16-17; fig. 1, photos a & b). 2008 [Jan 2009 publ. 24 Dec 2008]",FALSE,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77095155-1,www.ipni.org/n/77095155-1,IPNI,2008,taxon_novo
Orchidaceae,Anathallis,cabeceirensis,Anathallis_cabeceirensis,C.R.M.Silva & Campacci,Anathallis cabeceirensis C.R.M.Silva & Campacci,Unknown,Anathallis cabeceirensis C.R.M.Silva & Campacci,Colet. Orquídeas Brasil. 16: 642. 2020 [25 Aug 2020],FALSE,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77211952-1,www.ipni.org/n/77211952-1,IPNI,2020,taxon_novo
Orchidaceae,Anathallis,edmeiae,Anathallis_edmeiae,"F.J.de Jesus, Xim.Bols. & Chiron","Anathallis edmeiae F.J.de Jesus, Xim.Bols. & Chiron",Unknown,"Anathallis edmeiae F.J.de Jesus, Xim.Bols. & Chiron",Richardiana 13: 296. 2013 [28 Aug 2013] [epublished],FALSE,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,77132671-1,www.ipni.org/n/77132671-1,IPNI,2013,taxon_novo
