family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Dioscoreaceae,Dioscorea,decorticans,Dioscorea_decorticans,C.Presl,Dioscorea decorticans C.Presl,Accepted,NA,Reliq. Haenk. 1: 135 (1827),FALSE,"Bolivia, Brazil, Peru, Venezuela","Bolivia, Brazil West-Central, Peru, Venezuela",unknown,unknown,80787-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80787-2,POWO,1827,taxon_novo
Dioscoreaceae,Dioscorea,dendrotricha,Dioscorea_dendrotricha,Uline,Dioscorea dendrotricha Uline,Accepted,NA,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam., Nachtr. 1: 84 (1897)",FALSE,Brazil,Brazil North,unknown,unknown,317893-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:317893-1,POWO,1897,taxon_novo
Dioscoreaceae,Dioscorea,glauca,Dioscorea_glauca,Rusby,Dioscorea glauca Rusby,Accepted,NA,Bull. New York Bot. Gard. 4: 459 (1907),FALSE,"Brazil, Peru","Brazil Southeast, Peru",unknown,unknown,80824-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80824-2,POWO,1907,taxon_novo
Dioscoreaceae,Dioscorea,glomerulata,Dioscorea_glomerulata,Hauman,Dioscorea glomerulata Hauman,Accepted,NA,Anales Mus. Nac. Hist. Nat. Buenos Aires 27: 455 (1916),FALSE,"Argentina, Bolivia, Brazil","Argentina Northwest, Bolivia, Brazil Southeast",unknown,unknown,80826-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80826-2,POWO,1916,taxon_novo
Dioscoreaceae,Dioscorea,itatiensis,Dioscorea_itatiensis,R.Knuth,Dioscorea itatiensis R.Knuth,Accepted,NA,Notizbl. Bot. Gart. Berlin-Dahlem 7: 212 (1917),FALSE,Brazil,Brazil Southeast,unknown,unknown,80874-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80874-2,POWO,1917,taxon_novo
Dioscoreaceae,Dioscorea,mantigueirensis,Dioscorea_mantigueirensis,R.Knuth,Dioscorea mantigueirensis R.Knuth,Accepted,NA,Notizbl. Bot. Gart. Berlin-Dahlem 7: 192 (1917),FALSE,Brazil,Brazil Southeast,unknown,unknown,80918-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80918-2,POWO,1917,taxon_novo
Dioscoreaceae,Dioscorea,trichanthera,Dioscorea_trichanthera,Gleason,Dioscorea trichanthera Gleason,Accepted,NA,Bull. Torrey Bot. Club 52: 182 (1925),FALSE,"Brazil, Colombia, Guyana, Venezuela","Brazil North, Colombia, Guyana, Venezuela",unknown,unknown,81127-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:81127-2,POWO,1925,taxon_novo
Dioscoreaceae,Tacca,parkeri,Tacca_parkeri,Seem.,Tacca parkeri Seem.,Accepted,NA,Fl. Vit.: 102 (1866),FALSE,"Brazil, Colombia, Guyana, Peru, Venezuela","Brazil North, Brazil Northeast, Colombia, Guyana, Peru, Venezuela",unknown,unknown,30093347-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30093347-2,POWO,1866,taxon_novo
Dioscoreaceae,Dioscorea,bolbotricha,Dioscorea_bolbotricha,Hand.-Mazz.,Dioscorea bolbotricha Hand.-Mazz.,Unknown,Dioscorea bolbotricha Hand.-Mazz.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 221, fig. 8, 9. 1908",FALSE,Brazil (Southern America),NA,NA,NA,80710-2,www.ipni.org/n/80710-2,IPNI,1908,taxon_novo
Dioscoreaceae,Dioscorea,brasiliana,Dioscorea_brasiliana,Poir.,Dioscorea brasiliana Poir.,Unknown,Dioscorea brasiliana Poir.,Encycl. [J. Lamarck & al.] Suppl. 3. 139. 1813 [24 Sep 1813],FALSE,Brazil (Southern America),NA,NA,NA,324032-2,www.ipni.org/n/324032-2,IPNI,1813,taxon_novo
Dioscoreaceae,Dioscorea,clacarea,Dioscorea_clacarea,R.Knuth,Dioscorea clacarea R.Knuth,Unknown,Dioscorea clacarea R.Knuth,"Pflanzenr. (Engler) 4, Fam. 43: 84. 1924",FALSE,Brazil (Southern America),NA,NA,NA,80722-2,www.ipni.org/n/80722-2,IPNI,1924,taxon_novo
Dioscoreaceae,Dioscorea,cymosula,Dioscorea_cymosula,Hemsl.,Dioscorea cymosula Hemsl.,Unknown,Dioscorea cymosula Hemsl.,"Biol. Cent.-Amer., Bot. 3[4]: 355 (-356). 1884 [Feb 1884]",FALSE,"Panama (Central America, Southern America);Brazil (Southern America);",NA,NA,NA,30208168-2,www.ipni.org/n/30208168-2,IPNI,1884,taxon_novo
Dioscoreaceae,Dioscorea,lacerdae,Dioscorea_lacerdae,Griseb.,Dioscorea lacerdae Griseb.,Unknown,Dioscorea lacerdae Griseb.,Fl. Bras. (Martius) 3(1): 31. 1842 [1 Apr 1842] (as  lacerdaei),FALSE,"Pará (Brazil, Southern America)",NA,NA,NA,318153-1,www.ipni.org/n/318153-1,IPNI,1842,taxon_novo
Dioscoreaceae,Dioscorea,lofgrenii,Dioscorea_lofgrenii,R.Knuth,Dioscorea lofgrenii R.Knuth,Unknown,Dioscorea lofgrenii R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 187. 1917,FALSE,Brazil (Southern America),NA,NA,NA,80905-2,www.ipni.org/n/80905-2,IPNI,1917,taxon_novo
Dioscoreaceae,Dioscorea,margarethiae,Dioscorea_margarethiae,"G.M.Barroso, E.F.Guim. & Sucre","Dioscorea margarethiae G.M.Barroso, E.F.Guim. & Sucre",Unknown,"Dioscorea margarethiae G.M.Barroso, E.F.Guim. & Sucre","Loefgrenia 49: 2, figs. 1970 , as 'margarethia'",FALSE,"Guanabara, Rio de Janeiro (Brazil, Southern America)",NA,NA,NA,80920-2,www.ipni.org/n/80920-2,IPNI,1970,taxon_novo
Dioscoreaceae,Dioscorea,melanoleuca,Dioscorea_melanoleuca,Linden ex K.Koch,Dioscorea melanoleuca Linden ex K.Koch,Unknown,Dioscorea melanoleuca Linden ex K.Koch,Wochenschr. Vereines Beförd. Gartenbaues Konigl. Preuss. Staaten 14(20): 158. 1871 [20 May 1871],FALSE,Brazil (Southern America),NA,NA,NA,60454909-2,www.ipni.org/n/60454909-2,IPNI,1871,taxon_novo
Dioscoreaceae,Dioscorea,tenuiphylla,Dioscorea_tenuiphylla,R.Knuth,Dioscorea tenuiphylla R.Knuth,Unknown,Dioscorea tenuiphylla R.Knuth,"Pflanzenr. (Engler) 4, Fam. 43: 76. 1924",FALSE,Brazil (Southern America),NA,NA,NA,81113-2,www.ipni.org/n/81113-2,IPNI,1924,taxon_novo
