family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Lauraceae,Aiouea,baitelloana,Aiouea_baitelloana,(van der Werff & P.L.R.Moraes) van der Werff & P.L.R.Moraes,Aiouea baitelloana (van der Werff & P.L.R.Moraes) van der Werff & P.L.R.Moraes,Accepted,NA,Taxon 66: 1107 (2017),FALSE,Brazil,Brazil Southeast,unknown,unknown,77173650-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77173650-1,POWO,2017,comb_nova
Lauraceae,Aiouea,erythropus,Aiouea_erythropus,(Nees & Mart.) R.Rohde,Aiouea erythropus (Nees & Mart.) R.Rohde,Accepted,NA,Taxon 66: 1099 (2017),FALSE,Brazil,"Brazil Southeast, Brazil West-Central",unknown,unknown,77173612-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77173612-1,POWO,2017,comb_nova
Lauraceae,Aniba,rosodora,Aniba_rosodora,Ducke,Aniba rosodora Ducke,Accepted,NA,Rev. Bot. Appl. Agric. Trop. 8: 845 (1928 publ. 1930),FALSE,"Brazil, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela","Brazil North, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,13880-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:13880-2,POWO,1930,taxon_novo
Lauraceae,Cryptocarya,jacarepaguensis,Cryptocarya_jacarepaguensis,Vattimo-Gil,Cryptocarya jacarepaguensis Vattimo-Gil,Accepted,NA,Rodriguésia 25: 230 (1966),FALSE,Brazil,Brazil Southeast,unknown,unknown,71684-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:71684-2,POWO,1966,taxon_novo
Lauraceae,Licaria,caryophyllata,Licaria_caryophyllata,Ducke,Licaria caryophyllata Ducke,Accepted,NA,Trop. Woods 60: 5 (1939),FALSE,Brazil,Brazil North,unknown,unknown,465256-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:465256-1,POWO,1939,taxon_novo
Lauraceae,Licaria,deltoidea,Licaria_deltoidea,van der Werff,Licaria deltoidea van der Werff,Accepted,NA,Harvard Pap. Bot. 14: 153 (2009),FALSE,Brazil,Brazil North,unknown,unknown,77107497-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77107497-1,POWO,2009,taxon_novo
Lauraceae,Mespilodaphne,cymbarum,Mespilodaphne_cymbarum,(Kunth) Trofimov,Mespilodaphne cymbarum (Kunth) Trofimov,Accepted,NA,Bot. J. Linn. Soc. 190: 42 (2019),FALSE,"Brazil, Colombia, French Guiana, Guyana, Suriname, Venezuela","Brazil North, Colombia, French Guiana, Guyana, Suriname, Venezuela",unknown,unknown,77198011-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77198011-1,POWO,2019,comb_nova
Lauraceae,Mespilodaphne,fragrantissima,Mespilodaphne_fragrantissima,(Ducke) Trofimov,Mespilodaphne fragrantissima (Ducke) Trofimov,Accepted,NA,Bot. J. Linn. Soc. 190: 43 (2019),FALSE,"Brazil, Peru","Brazil North, Peru",unknown,unknown,77198013-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77198013-1,POWO,2019,comb_nova
Lauraceae,Mespilodaphne,ligulata,Mespilodaphne_ligulata,(van der Werff) van der Werff,Mespilodaphne ligulata (van der Werff) van der Werff,Accepted,NA,Novon 29: 49 (2021),FALSE,Brazil,Brazil North,unknown,unknown,77254972-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77254972-1,POWO,2021,comb_nova
Lauraceae,Mezilaurus,ita-uba,Mezilaurus_ita-uba,(Meisn.) Taub. ex Mez,Mezilaurus ita-uba (Meisn.) Taub. ex Mez,Accepted,NA,Arbeiten Königl. Bot. Gart. Breslau 1: 112 (1892),FALSE,"Bolivia, Brazil, Colombia, Ecuador, French Guiana, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, Ecuador, French Guiana, Peru, Suriname, Venezuela",unknown,unknown,158649-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:158649-2,POWO,1892,comb_nova
Lauraceae,Nectandra,briquetii,Nectandra_briquetii,Hassl.,Nectandra briquetii Hassl.,Accepted,NA,Annuaire Conserv. Jard. Bot. Genève 21: 93 (1919),FALSE,"Brazil, Paraguay","Brazil West-Central, Paraguay",unknown,unknown,167776-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:167776-2,POWO,1919,taxon_novo
Lauraceae,Nectandra,pulchra,Nectandra_pulchra,Ekman & O.C.Schmidt,Nectandra pulchra Ekman & O.C.Schmidt,Accepted,NA,Repert. Spec. Nov. Regni Veg. 27: 162 (1929),FALSE,"Brazil, Haiti","Brazil South, Brazil Southeast, Haiti",unknown,unknown,308779-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:308779-2,POWO,1929,taxon_novo
Lauraceae,Ocotea,bragae,Ocotea_bragae,Coe-Teix.,Ocotea bragae Coe-Teix.,Accepted,NA,Rodriguésia 32(52): 89 (1980),FALSE,Brazil,Brazil Southeast,unknown,unknown,171552-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:171552-2,POWO,1980,taxon_novo
Lauraceae,Ocotea,clavigera,Ocotea_clavigera,Mez,Ocotea clavigera Mez,Accepted,NA,Jahrb. Königl. Bot. Gart. Berlin 5: 239 (1889),FALSE,"Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,171586-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:171586-2,POWO,1889,taxon_novo
Lauraceae,Ocotea,diffusa,Ocotea_diffusa,van der Werff,Ocotea diffusa van der Werff,Accepted,NA,Brittonia 49: 189 (1997),FALSE,"Brazil, French Guiana","Brazil North, French Guiana",unknown,unknown,314094-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:314094-2,POWO,1997,taxon_novo
Lauraceae,Ocotea,fendleri,Ocotea_fendleri,(Meisn.) Rohwer,Ocotea fendleri (Meisn.) Rohwer,Accepted,NA,Mitt. Inst. Allg. Bot. Hamburg 20: 152 (1986),FALSE,"Brazil, French Guiana, Panama, Peru, Venezuela","Brazil North, French Guiana, Panama, Peru, Venezuela",unknown,unknown,281461-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:281461-2,POWO,1986,comb_nova
Lauraceae,Ocotea,gracilipes,Ocotea_gracilipes,Mez,Ocotea gracilipes Mez,Accepted,NA,Repert. Spec. Nov. Regni Veg. 3: 71 (1906),FALSE,"Brazil, Paraguay","Brazil West-Central, Paraguay",unknown,unknown,171673-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:171673-2,POWO,1906,taxon_novo
Lauraceae,Ocotea,hilariana,Ocotea_hilariana,Mez,Ocotea hilariana Mez,Accepted,NA,Jahrb. Königl. Bot. Gart. Berlin 5: 311 (1889),FALSE,Brazil,"Brazil South, Brazil Southeast",unknown,unknown,171686-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:171686-2,POWO,1889,taxon_novo
