family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Theaceae,Gordonia,acutifolia,Gordonia_acutifolia,(Wawra) H.Keng,Gordonia acutifolia (Wawra) H.Keng,Accepted,NA,Gard. Bull. Singapore 33: 310 (1980),FALSE,Brazil,"Brazil South, Brazil Southeast",unknown,unknown,112590-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:112590-2,POWO,1980,comb_nova
Theaceae,Gordonia,spathulata,Gordonia_spathulata,(Kobuski) H.Keng,Gordonia spathulata (Kobuski) H.Keng,Accepted,NA,Gard. Bull. Singapore 33: 311 (1980),FALSE,"Brazil, Peru","Brazil North, Peru",unknown,unknown,112608-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:112608-2,POWO,1980,comb_nova
Theaceae,Gordonia,tomentosa,Gordonia_tomentosa,(Mart.) Spreng.,Gordonia tomentosa (Mart.) Spreng.,Accepted,NA,"Syst. Veg., ed. 16. 4(2): 260 (1827)",FALSE,Brazil,Brazil Southeast,unknown,unknown,828904-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:828904-1,POWO,1827,comb_nova
Theaceae,Freziera,guianensis,Freziera_guianensis,Wawra,Freziera guianensis Wawra,Unknown,Freziera guianensis Wawra,Fl. Bras. (Martius) 12(1): 284. 1886 [1 Apr 1886],FALSE,"prope Roraima (Brazil?), Guyana (Northern South America, Southern America)",NA,NA,NA,105997-2,www.ipni.org/n/105997-2,IPNI,1886,taxon_novo
Theaceae,Freziera,microphylla,Freziera_microphylla,Sandwith in Hook.,Freziera microphylla Sandwith in Hook.,Unknown,Freziera microphylla Sandwith in Hook.,"Hooker's Icon. Pl. 35, pt. 2: tab. 3450. 1943",FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,106010-2,www.ipni.org/n/106010-2,IPNI,1943,taxon_novo
Theaceae,Freziera,parva,Freziera_parva,Kobuski,Freziera parva Kobuski,Unknown,Freziera parva Kobuski,J. Arnold Arbor. 22: 485. 1941,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,106013-2,www.ipni.org/n/106013-2,IPNI,1941,taxon_novo
Theaceae,Laplacea,camellioides,Laplacea_camellioides,Sond.,Laplacea camellioides Sond.,Unknown,Laplacea camellioides Sond.,Linnaea 22(5): 549 (-550). 1849 [Sep 1849],FALSE,Brazil (Southern America),NA,NA,NA,135436-2,www.ipni.org/n/135436-2,IPNI,1849,taxon_novo
Theaceae,Ternstroemia,atlantica,Ternstroemia_atlantica,J.R.Grande,Ternstroemia atlantica J.R.Grande,Unknown,Ternstroemia atlantica J.R.Grande,Acta Bot. Venez. 43(1-2): 52. 2021 [2020 publ. after 12 Jul 2021],FALSE,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America);Alagoas (Brazil Northeast, Brazil, Southern America);Bahia (Brazil Northeast, Brazil, Southern America);Ceará (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Paraná (Brazil South, Brazil, Southern America);Piauí (Brazil Northeast, Brazil, Southern America);Rio Grande do Sul (Brazil South, Brazil, Southern America);Santa Catarina (Brazil South, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);;",NA,NA,NA,77233977-1,www.ipni.org/n/77233977-1,IPNI,2021,taxon_novo
Theaceae,Ternstroemia,bahiensis,Ternstroemia_bahiensis,J.A.Vieira & D.Sampaio,Ternstroemia bahiensis J.A.Vieira & D.Sampaio,Unknown,Ternstroemia bahiensis J.A.Vieira & D.Sampaio,"Neodiversity 14: 4, fig. 1. 2021 [12 Jun 2021] (epublished)",FALSE,"Bahia (Brazil, Southern America)",NA,NA,NA,77217734-1,www.ipni.org/n/77217734-1,IPNI,2021,taxon_novo
Theaceae,Ternstroemia,longipetiolata,Ternstroemia_longipetiolata,J.A.Vieira & D.Sampaio,Ternstroemia longipetiolata J.A.Vieira & D.Sampaio,Unknown,Ternstroemia longipetiolata J.A.Vieira & D.Sampaio,"Neodiversity 14: 13, fig. 6. 2021 [12 Jun 2021] (epublished)",FALSE,"Roraima (Terr.) (Brazil, Southern America)",NA,NA,NA,77217806-1,www.ipni.org/n/77217806-1,IPNI,2021,taxon_novo
