family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Burmanniaceae,Gymnosiphon,saccatum,Gymnosiphon_saccatum,(Sandwith) V.Merckx & Byng,Gymnosiphon saccatum (Sandwith) V.Merckx & Byng,Accepted,NA,Global Fl. 4: 55 (2018),FALSE,"Brazil, Guyana, Peru","Brazil North, Guyana, Peru",unknown,unknown,77182640-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182640-1,POWO,2018,comb_nova
Burmanniaceae,Gymnosiphon,sphaerocarpus,Gymnosiphon_sphaerocarpus,Urb.,Gymnosiphon sphaerocarpus Urb.,Accepted,NA,Symb. Antill. 3: 442 (1903),FALSE,"Brazil, Cuba, Dominican Republic, Jamaica, Leeward Is., Puerto Rico, Windward Is.","Brazil Northeast, Cuba, Dominican Republic, Jamaica, Leeward Is., Puerto Rico, Windward Is.",unknown,unknown,115836-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:115836-2,POWO,1903,taxon_novo
Burmanniaceae,Thismia,cordata,Thismia_cordata,D.F.Silva & J.M.A.Braga,Thismia cordata D.F.Silva & J.M.A.Braga,Accepted,NA,Phytotaxa 571: 77 (2022),FALSE,Brazil,Brazil South,unknown,unknown,77307618-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77307618-1,POWO,2022,taxon_novo
Burmanniaceae,Thismia,espirito-santensis,Thismia_espirito-santensis,Brade,Thismia espirito-santensis Brade,Accepted,NA,Revista Brasil. Biol. 7: 286 (1947),FALSE,Brazil,Brazil Southeast,unknown,unknown,252708-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:252708-2,POWO,1947,taxon_novo
Burmanniaceae,Thismia,glaziovii,Thismia_glaziovii,Poulsen,Thismia glaziovii Poulsen,Accepted,NA,Rev. Gén. Bot. 1: 549 (1889),FALSE,"Brazil, Colombia","Brazil Southeast, Colombia",unknown,unknown,252709-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:252709-2,POWO,1889,taxon_novo
Burmanniaceae,Thismia,hyalina,Thismia_hyalina,(Miers) Benth. & Hook.f. ex F.Muell.,Thismia hyalina (Miers) Benth. & Hook.f. ex F.Muell.,Accepted,NA,Pap. & Proc. Roy. Soc. Tasmania 1890: 234 (1891),FALSE,"Brazil, Peru","Brazil North, Brazil Southeast, Brazil West-Central, Peru",unknown,unknown,126823-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:126823-1,POWO,1891,comb_nova
Burmanniaceae,Thismia,iguassuensis,Thismia_iguassuensis,(Miers) Warm.,Thismia iguassuensis (Miers) Warm.,Accepted,NA,Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1901(6): 182 (1902),FALSE,Brazil,Brazil Southeast,unknown,unknown,77177171-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77177171-1,POWO,1902,comb_nova
Burmanniaceae,Thismia,janeirensis,Thismia_janeirensis,Warm.,Thismia janeirensis Warm.,Accepted,NA,Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1901: 183 (1902),FALSE,Brazil,Brazil Southeast,unknown,unknown,252711-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:252711-2,POWO,1902,taxon_novo
Burmanniaceae,Thismia,luetzelburgii,Thismia_luetzelburgii,Goebel & Suess.,Thismia luetzelburgii Goebel & Suess.,Accepted,NA,Flora 117: 56 (1924),FALSE,"Brazil, Costa Rica, Panama","Brazil Southeast, Costa Rica, Panama",unknown,unknown,252712-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:252712-2,POWO,1924,taxon_novo
Burmanniaceae,Thismia,macahensis,Thismia_macahensis,(Miers) F.Muell.,Thismia macahensis (Miers) F.Muell.,Accepted,NA,Pap. & Proc. Roy. Soc. Tasmania 1890: 232 (1891),FALSE,Brazil,Brazil Southeast,unknown,unknown,126828-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:126828-1,POWO,1891,comb_nova
Burmanniaceae,Thismia,mantiqueirensis,Thismia_mantiqueirensis,Engels & E.C.Smidt,Thismia mantiqueirensis Engels & E.C.Smidt,Accepted,NA,Phytotaxa 570: 224 (2022),FALSE,Brazil,Brazil Southeast,unknown,unknown,77307352-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77307352-1,POWO,2022,taxon_novo
Burmanniaceae,Thismia,melanomitra,Thismia_melanomitra,Maas & H.Maas,Thismia melanomitra Maas & H.Maas,Accepted,NA,Opera Bot. 92: 141 (1987),FALSE,"Brazil, Ecuador","Brazil West-Central, Ecuador",unknown,unknown,286073-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:286073-2,POWO,1987,taxon_novo
Burmanniaceae,Thismia,petasiformis,Thismia_petasiformis,D.F.Silva & J.M.A.Braga,Thismia petasiformis D.F.Silva & J.M.A.Braga,Accepted,NA,Phytotaxa 564: 222 (2022),FALSE,Brazil,Brazil West-Central,unknown,unknown,77305338-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77305338-1,POWO,2022,taxon_novo
Burmanniaceae,Thismia,prataensis,Thismia_prataensis,"Mancinelli, C.T.Blum & E.C.Smidt","Thismia prataensis Mancinelli, C.T.Blum & E.C.Smidt",Accepted,NA,Syst. Bot. 37: 879 (2012),FALSE,Brazil,Brazil South,unknown,unknown,77127572-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77127572-1,POWO,2012,taxon_novo
Burmanniaceae,Thismia,ribeiroi,Thismia_ribeiroi,"Engels, D.F.Silva & Soares-Lopes","Thismia ribeiroi Engels, D.F.Silva & Soares-Lopes",Accepted,NA,Phytotaxa 429: 268 (2020),FALSE,Brazil,Brazil West-Central,unknown,unknown,77205162-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77205162-1,POWO,2020,taxon_novo
