family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Oxalidaceae,Biophytum,columbianum,Biophytum_columbianum,Knuth,Biophytum columbianum Knuth,Accepted,NA,Notizbl. Bot. Gart. Berlin-Dahlem 7: 317 (1919),FALSE,"Brazil, Colombia, Ecuador","Brazil North, Colombia, Ecuador",unknown,unknown,33244-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:33244-2,POWO,1919,taxon_novo
Oxalidaceae,Biophytum,peruvianum,Biophytum_peruvianum,R.Knuth,Biophytum peruvianum R.Knuth,Accepted,NA,"H.G.A.Engler (ed.), Pflanzenr., IV, 130: 402 (1930)",FALSE,"Bolivia, Brazil, Peru","Bolivia, Brazil North, Peru",unknown,unknown,33263-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:33263-2,POWO,1930,taxon_novo
Oxalidaceae,Oxalis,blanchetii,Oxalis_blanchetii,R.Knuth,Oxalis blanchetii R.Knuth,Accepted,NA,"H.G.A.Engler (ed.), Pflanzenr., IV, 130: 83 (1930)",FALSE,Brazil,Brazil Northeast,unknown,unknown,177798-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:177798-2,POWO,1930,taxon_novo
Oxalidaceae,Oxalis,argentina,Oxalis_argentina,R.Knuth,Oxalis argentina R.Knuth,Unknown,Oxalis argentina R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 313. 1919,FALSE,Brazil (Southern America),NA,NA,NA,177758-2,www.ipni.org/n/177758-2,IPNI,1919,taxon_novo
Oxalidaceae,Oxalis,cruzeirensis,Oxalis_cruzeirensis,R.Knuth,Oxalis cruzeirensis R.Knuth,Unknown,Oxalis cruzeirensis R.Knuth,Repert. Spec. Nov. Regni Veg. 23: 138. 1926,FALSE,Brazil (Southern America),NA,NA,NA,177917-2,www.ipni.org/n/177917-2,IPNI,1926,taxon_novo
Oxalidaceae,Oxalis,damazii,Oxalis_damazii,C.DC.,Oxalis damazii C.DC.,Unknown,Oxalis damazii C.DC.,"Bull. Herb. Boissier ser. 2, 5: 231. 1905",FALSE,Brazil (Southern America),NA,NA,NA,177924-2,www.ipni.org/n/177924-2,IPNI,1905,taxon_novo
Oxalidaceae,Oxalis,jacobinensis,Oxalis_jacobinensis,Fiaschi & F.S.Cabral,Oxalis jacobinensis Fiaschi & F.S.Cabral,Unknown,Oxalis jacobinensis Fiaschi & F.S.Cabral,Phytotaxa 606(2): 148. 2023 [28 Jul 2023] [epublished],FALSE,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,NA,77324581-1,www.ipni.org/n/77324581-1,IPNI,2023,taxon_novo
Oxalidaceae,Oxalis,lancifolia,Oxalis_lancifolia,R.Knuth,Oxalis lancifolia R.Knuth,Unknown,Oxalis lancifolia R.Knuth,Repert. Spec. Nov. Regni Veg. 12: 36. 1913,FALSE,Brazil (Southern America),NA,NA,NA,178136-2,www.ipni.org/n/178136-2,IPNI,1913,taxon_novo
Oxalidaceae,Oxalis,lutzelburgii,Oxalis_lutzelburgii,R.Knuth,Oxalis lutzelburgii R.Knuth,Unknown,Oxalis lutzelburgii R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 8: 425. 1923,FALSE,Brazil (Southern America),NA,NA,NA,178189-2,www.ipni.org/n/178189-2,IPNI,1923,taxon_novo
Oxalidaceae,Oxalis,mairaryensis,Oxalis_mairaryensis,R.Knuth,Oxalis mairaryensis R.Knuth,Unknown,Oxalis mairaryensis R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 289. 1919,FALSE,Brazil (Southern America),NA,NA,NA,178206-2,www.ipni.org/n/178206-2,IPNI,1919,taxon_novo
Oxalidaceae,Oxalis,mattogrossensis,Oxalis_mattogrossensis,Fredr.,Oxalis mattogrossensis Fredr.,Unknown,Oxalis mattogrossensis Fredr.,"Bih. Kongl. Svenska Vetensk.-Akad. Handl. 22, Afd. 3, No. 10: 9, pl. 1. 1896",FALSE,Brazil (Southern America),NA,NA,NA,178218-2,www.ipni.org/n/178218-2,IPNI,1896,taxon_novo
Oxalidaceae,Oxalis,noronhae,Oxalis_noronhae,Oliv. in Hook.,Oxalis noronhae Oliv. in Hook.,Unknown,Oxalis noronhae Oliv. in Hook.,"Hooker's Icon. Pl. 13: 21, t. 1226. 1877",FALSE,Brazil (Southern America),NA,NA,NA,281883-2,www.ipni.org/n/281883-2,IPNI,1877,taxon_novo
Oxalidaceae,Oxalis,pernambucensis,Oxalis_pernambucensis,R.Knuth,Oxalis pernambucensis R.Knuth,Unknown,Oxalis pernambucensis R.Knuth,Repert. Spec. Nov. Regni Veg. 48: 2. 1940,FALSE,"Pernambuco (Brazil, Southern America)",NA,NA,NA,178329-2,www.ipni.org/n/178329-2,IPNI,1940,taxon_novo
Oxalidaceae,Oxalis,piauhyensis,Oxalis_piauhyensis,R.Knuth,Oxalis piauhyensis R.Knuth,Unknown,Oxalis piauhyensis R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 294. 1919,FALSE,Brazil (Southern America),NA,NA,NA,178337-2,www.ipni.org/n/178337-2,IPNI,1919,taxon_novo
Oxalidaceae,Oxalis,praetervisa,Oxalis_praetervisa,R.Knuth,Oxalis praetervisa R.Knuth,Unknown,Oxalis praetervisa R.Knuth,"Pflanzenr. (Engler) [Heft 95] 4, Fam. 130: 51. 1930",FALSE,"Ceará (Brazil, Southern America)",NA,NA,NA,178365-2,www.ipni.org/n/178365-2,IPNI,1930,taxon_novo
Oxalidaceae,Oxalis,riedelii,Oxalis_riedelii,Norlind,Oxalis riedelii Norlind,Unknown,Oxalis riedelii Norlind,"Ark. Bot. 20A, no. 4: 15, pl. 2, fig. 3. 1926",FALSE,Brazil (Southern America),NA,NA,NA,178423-2,www.ipni.org/n/178423-2,IPNI,1926,taxon_novo
Oxalidaceae,Oxalis,tenuicalyculata,Oxalis_tenuicalyculata,R.Knuth,Oxalis tenuicalyculata R.Knuth,Unknown,Oxalis tenuicalyculata R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 293. 1919,FALSE,Brazil (Southern America),NA,NA,NA,178531-2,www.ipni.org/n/178531-2,IPNI,1919,taxon_novo
Oxalidaceae,Oxalis,tubarensis,Oxalis_tubarensis,R.Knuth,Oxalis tubarensis R.Knuth,Unknown,Oxalis tubarensis R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 310. 1919,FALSE,Brazil (Southern America),NA,NA,NA,178565-2,www.ipni.org/n/178565-2,IPNI,1919,taxon_novo
Oxalidaceae,Oxalis,werdermannii,Oxalis_werdermannii,R.Knuth,Oxalis werdermannii R.Knuth,Unknown,Oxalis werdermannii R.Knuth,Repert. Spec. Nov. Regni Veg. 38: 196. 1935,FALSE,"Pernambuco (Brazil, Southern America)",NA,NA,NA,178600-2,www.ipni.org/n/178600-2,IPNI,1935,taxon_novo
