family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Hydrocharitaceae,Elodea,heterostemon,Elodea_heterostemon,(S.Koehler & C.P.Bove) Byng & Christenh.,Elodea heterostemon (S.Koehler & C.P.Bove) Byng & Christenh.,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,Brazil,Brazil West-Central,unknown,unknown,77182912-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182912-1,POWO,2018,comb_nova
Hydrocharitaceae,Hydrocharis,laevigata,Hydrocharis_laevigata,(Humb. & Bonpl. ex Willd.) Byng & Christenh.,Hydrocharis laevigata (Humb. & Bonpl. ex Willd.) Byng & Christenh.,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Bolivia, Brazil, Chile, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Guatemala, Haiti, Leeward Is., Mexico, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Trinidad-Tobago, Uruguay, Venezuela, Windward Is.","Argentina Northeast, Argentina Northwest, Bolivia, Brazil North, Chile Central, Chile South, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Guatemala, Haiti, Leeward Is., Mexico Central, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Trinidad-Tobago, Uruguay, Venezuela, Windward Is.","Australia, Indonesia, Japan, Spain, Taiwan, United States, Zambia, Zimbabwe","California, Japan, Jawa, New South Wales, Queensland, Spain, Taiwan, Western Australia, Zambia, Zimbabwe",77182334-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182334-1,POWO,2018,comb_nova
