family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Ochnaceae,Froesia,crassiflora,Froesia_crassiflora,Pires & Fróes,Froesia crassiflora Pires & Fróes,Accepted,NA,Bol. Técn. Inst. Agron. N. 20: 41 (1950),FALSE,"Brazil, Colombia","Brazil North, Colombia",unknown,unknown,106121-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:106121-2,POWO,1950,taxon_novo
Ochnaceae,Froesia,diffusa,Froesia_diffusa,Gereau & R.Vásquez,Froesia diffusa Gereau & R.Vásquez,Accepted,NA,Novon 4: 247 (1994),FALSE,"Brazil, Ecuador, Peru","Brazil North, Ecuador, Peru",unknown,unknown,306423-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:306423-2,POWO,1994,taxon_novo
Ochnaceae,Froesia,tricarpa,Froesia_tricarpa,Pires,Froesia tricarpa Pires,Accepted,NA,Bol. Técn. Inst. Agron. N. 15: 22 (1948),FALSE,"Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,106122-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:106122-2,POWO,1948,taxon_novo
Ochnaceae,Lacunaria,crenata,Lacunaria_crenata,(Tul.) A.C.Sm.,Lacunaria crenata (Tul.) A.C.Sm.,Accepted,NA,Trop. Woods 58: 31 (1939),FALSE,"Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Honduras, Nicaragua, Panama, Peru, Suriname, Venezuela","Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Honduras, Nicaragua, Panama, Peru, Suriname, Venezuela",unknown,unknown,134573-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:134573-2,POWO,1939,comb_nova
Ochnaceae,Lacunaria,grandiflora,Lacunaria_grandiflora,Ducke,Lacunaria grandiflora Ducke,Accepted,NA,Arch. Jard. Bot. Rio de Janeiro 4: 140 (1925),FALSE,"Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,134575-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:134575-2,POWO,1925,taxon_novo
Ochnaceae,Lacunaria,grandifolia,Lacunaria_grandifolia,Ducke,Lacunaria grandifolia Ducke,Accepted,NA,Arq. Inst. Biol. Veg. 2: 168 (1935),FALSE,Brazil,Brazil North,unknown,unknown,134576-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:134576-2,POWO,1935,taxon_novo
Ochnaceae,Lacunaria,jenmanii,Lacunaria_jenmanii,(Oliv.) Ducke,Lacunaria jenmanii (Oliv.) Ducke,Accepted,NA,Arch. Jard. Bot. Rio de Janeiro 5: 171 (1930),FALSE,"Brazil, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela","Brazil North, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,134577-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:134577-2,POWO,1930,comb_nova
Ochnaceae,Lacunaria,macrostachya,Lacunaria_macrostachya,(Tul.) A.C.Sm.,Lacunaria macrostachya (Tul.) A.C.Sm.,Accepted,NA,Trop. Woods 58: 31 (1939),FALSE,"Bolivia, Brazil, Ecuador, Peru, Venezuela","Bolivia, Brazil North, Brazil West-Central, Ecuador, Peru, Venezuela",unknown,unknown,134578-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:134578-2,POWO,1939,comb_nova
Ochnaceae,Lacunaria,oppositifolia,Lacunaria_oppositifolia,Pires,Lacunaria oppositifolia Pires,Accepted,NA,Bol. Técn. Inst. Agron. N. 28: 45 (1954),FALSE,"Brazil, Venezuela","Brazil North, Brazil West-Central, Venezuela",unknown,unknown,134580-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:134580-2,POWO,1954,taxon_novo
Ochnaceae,Lacunaria,sampaioi,Lacunaria_sampaioi,Ducke,Lacunaria sampaioi Ducke,Accepted,NA,Bol. Mus. Nac. Rio de Janeiro 10: 103 (1934),FALSE,Brazil,Brazil North,unknown,unknown,134584-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:134584-2,POWO,1934,taxon_novo
