family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Euphorbiaceae,Acalypha,brevibracteata,Acalypha_brevibracteata,Müll.Arg.,Acalypha brevibracteata Müll.Arg.,Accepted,NA,"A.P.de Candolle, Prodr. 15(2): 855 (1866)",FALSE,Brazil,Brazil Southeast,unknown,unknown,337216-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:337216-1,POWO,1866,taxon_novo
Euphorbiaceae,Acalypha,tenuiramea,Acalypha_tenuiramea,Müll.Arg.,Acalypha tenuiramea Müll.Arg.,Accepted,NA,"A.P.de Candolle, Prodr. 15(2): 858 (1866)",FALSE,Brazil,Brazil Southeast,unknown,unknown,337875-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:337875-1,POWO,1866,taxon_novo
Euphorbiaceae,Acalypha,vellamea,Acalypha_vellamea,Baill.,Acalypha vellamea Baill.,Accepted,NA,Adansonia 5: 228 (1865),FALSE,"Argentina, Bolivia, Brazil, Paraguay","Argentina Northeast, Bolivia, Brazil Southeast, Brazil West-Central, Paraguay",unknown,unknown,337911-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:337911-1,POWO,1865,taxon_novo
Euphorbiaceae,Algernonia,pardina,Algernonia_pardina,Croizat,Algernonia pardina Croizat,Accepted,NA,Trop. Woods 76: 14 (1943),FALSE,Brazil,Brazil Northeast,unknown,unknown,8341-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:8341-2,POWO,1943,taxon_novo
Euphorbiaceae,Bernardia,erecta,Bernardia_erecta,J.F.Carrión & Amorim,Bernardia erecta J.F.Carrión & Amorim,Accepted,NA,Brittonia 73: 324 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77234161-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77234161-1,POWO,2021,taxon_novo
Euphorbiaceae,Bernardia,monoica,Bernardia_monoica,J.F.Carrión & Cordeiro,Bernardia monoica J.F.Carrión & Cordeiro,Accepted,NA,Brittonia 73: 327 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77234162-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77234162-1,POWO,2021,taxon_novo
Euphorbiaceae,Bernardia,stylosa,Bernardia_stylosa,J.F.Carrión & Amorim,Bernardia stylosa J.F.Carrión & Amorim,Accepted,NA,Brittonia 73: 329 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77234163-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77234163-1,POWO,2021,taxon_novo
Euphorbiaceae,Caperonia,castrobarrosiana,Caperonia_castrobarrosiana,Paula & Hamburgo,Caperonia castrobarrosiana Paula & Hamburgo,Accepted,NA,Rodriguésia 30(46): 164 (1978),FALSE,Brazil,Brazil Northeast,unknown,unknown,44530-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:44530-2,POWO,1978,taxon_novo
Euphorbiaceae,Caperonia,vellizoana,Caperonia_vellizoana,Müll.Arg.,Caperonia vellizoana Müll.Arg.,Accepted,NA,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 11(2): 323 (1874)",FALSE,Brazil,Brazil Southeast,unknown,unknown,340412-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:340412-1,POWO,1874,taxon_novo
Euphorbiaceae,Cnidoscolus,mcvaughii,Cnidoscolus_mcvaughii,C.C.Oliveira & M.J.Silva,Cnidoscolus mcvaughii C.C.Oliveira & M.J.Silva,Accepted,NA,Phytotaxa 500: 187 (2021),FALSE,Brazil,Brazil West-Central,unknown,unknown,77219232-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219232-1,POWO,2021,taxon_novo
