family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Scrophulariaceae,Ameroglossum,alatum,Ameroglossum_alatum,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum alatum E.M.Almeida, A.M.Wanderley & L.P.Felix",Accepted,NA,Eur. J. Taxon. 746: 6 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77216325-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216325-1,POWO,2021,taxon_novo
Scrophulariaceae,Ameroglossum,asperifolium,Ameroglossum_asperifolium,"E.M.Almeida, J.M.P.Cordeiro & L.P.Felix","Ameroglossum asperifolium E.M.Almeida, J.M.P.Cordeiro & L.P.Felix",Accepted,NA,Eur. J. Taxon. 746: 9 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77216326-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216326-1,POWO,2021,taxon_novo
Scrophulariaceae,Ameroglossum,bicolor,Ameroglossum_bicolor,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum bicolor E.M.Almeida, A.M.Wanderley & L.P.Felix",Accepted,NA,Eur. J. Taxon. 746: 12 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77216327-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216327-1,POWO,2021,taxon_novo
Scrophulariaceae,Ameroglossum,fulniorum,Ameroglossum_fulniorum,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum fulniorum E.M.Almeida, A.M.Wanderley & L.P.Felix",Accepted,NA,Eur. J. Taxon. 746: 13 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77216328-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216328-1,POWO,2021,taxon_novo
Scrophulariaceae,Ameroglossum,genaroanum,Ameroglossum_genaroanum,"E.M.Almeida, J.M.P.Cordeiro & L.P.Felix","Ameroglossum genaroanum E.M.Almeida, J.M.P.Cordeiro & L.P.Felix",Accepted,NA,Eur. J. Taxon. 746: 14 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77216329-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216329-1,POWO,2021,taxon_novo
Scrophulariaceae,Ameroglossum,intermedium,Ameroglossum_intermedium,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum intermedium E.M.Almeida, A.M.Wanderley & L.P.Felix",Accepted,NA,Eur. J. Taxon. 746: 16 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77216330-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216330-1,POWO,2021,taxon_novo
Scrophulariaceae,Ameroglossum,manoel-felixii,Ameroglossum_manoel-felixii,L.P.Félix & E.M.Almeida,Ameroglossum manoel-felixii L.P.Félix & E.M.Almeida,Accepted,NA,Syst. Bot. 41: 424 (2016),FALSE,Brazil,Brazil Northeast,unknown,unknown,77157265-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77157265-1,POWO,2016,taxon_novo
Scrophulariaceae,Ameroglossum,pernambucense,Ameroglossum_pernambucense,"Eb.Fisch., S.Vogel & A.V.Lopes","Ameroglossum pernambucense Eb.Fisch., S.Vogel & A.V.Lopes",Accepted,NA,Feddes Repert. 110: 529 (1999),FALSE,Brazil,Brazil Northeast,unknown,unknown,319189-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:319189-2,POWO,1999,taxon_novo
Scrophulariaceae,Ameroglossum,xukuruorum,Ameroglossum_xukuruorum,"E.M.Almeida, Christenh. & L.P.Felix","Ameroglossum xukuruorum E.M.Almeida, Christenh. & L.P.Felix",Accepted,NA,Eur. J. Taxon. 746: 20 (2021),FALSE,Brazil,Brazil Northeast,unknown,unknown,77216331-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216331-1,POWO,2021,taxon_novo
Scrophulariaceae,Bontia,daphnoides,Bontia_daphnoides,L.,Bontia daphnoides L.,Accepted,NA,Sp. Pl.: 638 (1753),FALSE,"Aruba, Bahamas, Brazil, Cayman Is., Colombia, Cuba, Dominican Republic, Guyana, Haiti, Jamaica, Leeward Is., Netherlands Antilles, Puerto Rico, Southwest Caribbean, Turks-Caicos Is., United States, Venezuela, Windward Is.","Aruba, Bahamas, Brazil North, Cayman Is., Colombia, Cuba, Dominican Republic, Florida, Guyana, Haiti, Jamaica, Leeward Is., Netherlands Antilles, Puerto Rico, Southwest Caribbean, Turks-Caicos Is., Venezuela, Windward Is.",Trinidad-Tobago,Trinidad-Tobago,319112-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:319112-2,POWO,1753,taxon_novo
Scrophulariaceae,Alonsoa,minor,Alonsoa_minor,Edwin,Alonsoa minor Edwin,Unknown,Alonsoa minor Edwin,"Fieldiana, Bot. 31: 229. 1967",FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,9544-2,www.ipni.org/n/9544-2,IPNI,1967,taxon_novo
Scrophulariaceae,Bacopa,diffusa,Bacopa_diffusa,(J.A.Schmidt) Edwall,Bacopa diffusa (J.A.Schmidt) Edwall,Unknown,Bacopa diffusa (J.A.Schmidt) Edwall,"Bol. Commiss. Geogr. Estado Sao Paulo 13(Fl. Paul., pt. 2): 176, in clavi. 1897",FALSE,Brazil (Southern America),NA,NA,NA,28304-2,www.ipni.org/n/28304-2,IPNI,1897,comb. nov.
Scrophulariaceae,Bacopa,divaricata,Bacopa_divaricata,(J.A.Schmidt) Edwall,Bacopa divaricata (J.A.Schmidt) Edwall,Unknown,Bacopa divaricata (J.A.Schmidt) Edwall,"Bol. Commiss. Geogr. Estado Sao Paulo 13(Fl. Paul., pt. 2): 176, in clavi. 1897",FALSE,Brazil (Southern America),NA,NA,NA,28305-2,www.ipni.org/n/28305-2,IPNI,1897,comb. nov.
Scrophulariaceae,Bartsia,glabra,Bartsia_glabra,Edwin,Bartsia glabra Edwin,Unknown,Bartsia glabra Edwin,Phytologia 19(6): 365. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,29720-2,www.ipni.org/n/29720-2,IPNI,1970,taxon_novo
Scrophulariaceae,Basistemon,brasiliensis,Basistemon_brasiliensis,Moldenke,Basistemon brasiliensis Moldenke,Unknown,Basistemon brasiliensis Moldenke,Revista Sudamer. Bot. 4: 15. 1937,FALSE,Brazil (Southern America),NA,NA,NA,29786-2,www.ipni.org/n/29786-2,IPNI,1937,taxon_novo
Scrophulariaceae,Beyrichia,ocymoides,Beyrichia_ocymoides,Cham. & Schltdl.,Beyrichia ocymoides Cham. & Schltdl.,Unknown,Beyrichia ocymoides Cham. & Schltdl.,Linnaea 3: 21. 1828,FALSE,"Rio de Janeiro (Brazil, Southern America)",NA,NA,NA,32259-2,www.ipni.org/n/32259-2,IPNI,1828,taxon_novo
Scrophulariaceae,Caconapea,verticillata,Caconapea_verticillata,Pennell & Gleason,Caconapea verticillata Pennell & Gleason,Unknown,Caconapea verticillata Pennell & Gleason,Bull. Torrey Bot. Club 56: 403. 1929,FALSE,Brazil (Southern America),NA,NA,NA,39489-2,www.ipni.org/n/39489-2,IPNI,1929,taxon_novo
Scrophulariaceae,Calceolaria,aequilateralis,Calceolaria_aequilateralis,Edwin,Calceolaria aequilateralis Edwin,Unknown,Calceolaria aequilateralis Edwin,Phytologia 19(6): 369. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,41196-2,www.ipni.org/n/41196-2,IPNI,1970,taxon_novo
Scrophulariaceae,Calceolaria,colcammarensis,Calceolaria_colcammarensis,Edwin,Calceolaria colcammarensis Edwin,Unknown,Calceolaria colcammarensis Edwin,Phytologia 19(6): 374. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,41282-2,www.ipni.org/n/41282-2,IPNI,1970,taxon_novo
Scrophulariaceae,Calceolaria,flosparva,Calceolaria_flosparva,Edwin,Calceolaria flosparva Edwin,Unknown,Calceolaria flosparva Edwin,Phytologia 19(6): 380. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,41361-2,www.ipni.org/n/41361-2,IPNI,1970,taxon_novo
Scrophulariaceae,Calceolaria,luteocalyx,Calceolaria_luteocalyx,Edwin,Calceolaria luteocalyx Edwin,Unknown,Calceolaria luteocalyx Edwin,Phytologia 19 (6): 388. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,41471-2,www.ipni.org/n/41471-2,IPNI,1970,taxon_novo
Scrophulariaceae,Calceolaria,solaniifolia,Calceolaria_solaniifolia,Edwin,Calceolaria solaniifolia Edwin,Unknown,Calceolaria solaniifolia Edwin,Phytologia 19(6): 397. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,41656-2,www.ipni.org/n/41656-2,IPNI,1970,taxon_novo
Scrophulariaceae,Calceolaria,sonchensis,Calceolaria_sonchensis,Pennell ex Edwin,Calceolaria sonchensis Pennell ex Edwin,Unknown,Calceolaria sonchensis Pennell ex Edwin,Phytologia 19(6): 397. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,41657-2,www.ipni.org/n/41657-2,IPNI,1970,taxon_novo
Scrophulariaceae,Calceolaria,velutinoides,Calceolaria_velutinoides,Edwin,Calceolaria velutinoides Edwin,Unknown,Calceolaria velutinoides Edwin,Phytologia 19(6): 401. 1970,FALSE,"Amazonas (Brazil, Southern America)",NA,NA,NA,41727-2,www.ipni.org/n/41727-2,IPNI,1970,taxon_novo
Scrophulariaceae,Escobedia,parimensis,Escobedia_parimensis,Pennell,Escobedia parimensis Pennell,Unknown,Escobedia parimensis Pennell,Proc. Acad. Nat. Sci. Philadelphia 83: 419. 1931,FALSE,Brazil (Southern America),NA,NA,NA,97544-2,www.ipni.org/n/97544-2,IPNI,1931,taxon_novo
Scrophulariaceae,Euphrasia,cantareirae,Euphrasia_cantareirae,Sleumer,Euphrasia cantareirae Sleumer,Unknown,Euphrasia cantareirae Sleumer,Bot. Jahrb. Syst. 76(2): 191. 1954 [Jan 1954],FALSE,"Sao Paulo (Brazil, Southern America)",NA,NA,NA,102190-2,www.ipni.org/n/102190-2,IPNI,1954,taxon_novo
Scrophulariaceae,Euphrasia,goyazensis,Euphrasia_goyazensis,K.Schum.,Euphrasia goyazensis K.Schum.,Unknown,Euphrasia goyazensis K.Schum.,"Bot. Jahrb. Syst. 30(1, Beibl. 67): 28. 1901 [12 Mar 1901]",FALSE,"Goiás (Brazil, Southern America)",NA,NA,NA,102194-2,www.ipni.org/n/102194-2,IPNI,1901,taxon_novo
Scrophulariaceae,Euphrasia,hoehnei,Euphrasia_hoehnei,Sleumer,Euphrasia hoehnei Sleumer,Unknown,Euphrasia hoehnei Sleumer,Bot. Jahrb. Syst. 76(2): 193. 1954 [Jan 1954],FALSE,"Sao Paulo (Brazil, Southern America)",NA,NA,NA,102195-2,www.ipni.org/n/102195-2,IPNI,1954,taxon_novo
Scrophulariaceae,Herpestis,divaricata,Herpestis_divaricata,J.A.Schmidt,Herpestis divaricata J.A.Schmidt,Unknown,Herpestis divaricata J.A.Schmidt,Fl. Bras. (Martius) 8(1): 309. 1862 [15 Jan 1862],FALSE,"Bahia (Brazil, Southern America)",NA,NA,NA,803821-1,www.ipni.org/n/803821-1,IPNI,1862,taxon_novo
Scrophulariaceae,Herpestis,paraguariensis,Herpestis_paraguariensis,S.Moore,Herpestis paraguariensis S.Moore,Unknown,Herpestis paraguariensis S.Moore,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 407. 1895",FALSE,"Brazil, Paraguay",NA,NA,NA,120717-2,www.ipni.org/n/120717-2,IPNI,1895,taxon_novo
Scrophulariaceae,Moniera,semiserrata,Moniera_semiserrata,Schrank,Moniera semiserrata Schrank,Unknown,Moniera semiserrata Schrank,Syll. Pl. Nov. 2(2): 63. 1826 (as Monniera semiserrata),FALSE,Brazil (Southern America),NA,NA,NA,60471022-2,www.ipni.org/n/60471022-2,IPNI,1826,taxon_novo
Scrophulariaceae,Nortenia,thouarsii,Nortenia_thouarsii,Cham. & Schltdl.,Nortenia thouarsii Cham. & Schltdl.,Unknown,Nortenia thouarsii Cham. & Schltdl.,Linnaea 3(1): 18. 1828 [Jan 1828],FALSE,"also in Madagascar &amp; Mauritius, Brazil (Southern America)",NA,NA,NA,170346-2,www.ipni.org/n/170346-2,IPNI,1828,taxon_novo
Scrophulariaceae,Orobanche,fissa,Orobanche_fissa,Vell.,Orobanche fissa Vell.,Unknown,Orobanche fissa Vell.,Fl. Flumin. 257. 1829 [1825 publ. 7 Sep-28 Nov 1829],FALSE,Brazil (Southern America),NA,NA,NA,176572-2,www.ipni.org/n/176572-2,IPNI,1829,taxon_novo
Scrophulariaceae,Orobanche,monanthos,Orobanche_monanthos,Vell.,Orobanche monanthos Vell.,Unknown,Orobanche monanthos Vell.,Fl. Flumin. 256. 1829 [1825 publ. 7 Sep-28 Nov 1829],FALSE,Brazil (Southern America),NA,NA,NA,281723-2,www.ipni.org/n/281723-2,IPNI,1829,taxon_novo
Scrophulariaceae,Physocalyx,dentatus,Physocalyx_dentatus,Glaz.,Physocalyx dentatus Glaz.,Unknown,Physocalyx dentatus Glaz.,Bull. Soc. Bot. France 58(Mém. 3f): 509. 1911,FALSE,Brazil (Southern America),NA,NA,NA,195604-2,www.ipni.org/n/195604-2,IPNI,1911,taxon_novo
Scrophulariaceae,Scoparia,brasiliensis,Scoparia_brasiliensis,Chodat,Scoparia brasiliensis Chodat,Unknown,Scoparia brasiliensis Chodat,"Bull. Herb. Boissier ser. 2, 8: 85, fig. 32. 1908",FALSE,Brazil (Southern America),NA,NA,NA,230900-2,www.ipni.org/n/230900-2,IPNI,1908,taxon_novo
Scrophulariaceae,Scrophularia,subhastata,Scrophularia_subhastata,Vell.,Scrophularia subhastata Vell.,Unknown,Scrophularia subhastata Vell.,"Fl. Flumin. Icon. 6: t. 88, 264. 1831 [1827 publ. 29 Oct 1831]",FALSE,Brazil (Southern America),NA,NA,NA,305226-2,www.ipni.org/n/305226-2,IPNI,1831,taxon_novo
Scrophulariaceae,Stemodia,gratiolifolia,Stemodia_gratiolifolia,A.St.-Hil.,Stemodia gratiolifolia A.St.-Hil.,Unknown,Stemodia gratiolifolia A.St.-Hil.,Hist. Pl. Remarq. Bresil Sig. 28: 217. [1825-26],FALSE,Brazil (Southern America),NA,NA,NA,244399-2,www.ipni.org/n/244399-2,IPNI,NA,taxon_novo
Scrophulariaceae,Tetraplacus,taubertii,Tetraplacus_taubertii,Mez,Tetraplacus taubertii Mez,Unknown,Tetraplacus taubertii Mez,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 16. 1890 [24 Jun 1890]",FALSE,"Rio de Janeiro (Brazil, Southern America)",NA,NA,NA,251811-2,www.ipni.org/n/251811-2,IPNI,1890,taxon_novo
Scrophulariaceae,Torenia,gavottiana,Torenia_gavottiana,Buscal.,Torenia gavottiana Buscal.,Unknown,Torenia gavottiana Buscal.,"Ann. Bot. (Rome) 9: 106, tab. 1. 1911",FALSE,Brazil (Southern America),NA,NA,NA,255155-2,www.ipni.org/n/255155-2,IPNI,1911,taxon_novo
Scrophulariaceae,Vellosiella,westermanii,Vellosiella_westermanii,Dusén,Vellosiella westermanii Dusén,Unknown,Vellosiella westermanii Dusén,"Ark. Bot. 9, no. 15: 16, fig. 6. 1910",FALSE,Brazil (Southern America),NA,NA,NA,262857-2,www.ipni.org/n/262857-2,IPNI,1910,taxon_novo
