family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Ebenaceae,Diospyros,apeibocarpos,Diospyros_apeibocarpos,Raddi,Diospyros apeibocarpos Raddi,Accepted,NA,Mem. Reale Accad. Sci. Modena 18(Fis.): 391 (1820),FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,322083-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:322083-1,POWO,1820,taxon_novo
Ebenaceae,Diospyros,lissocarpoides,Diospyros_lissocarpoides,Sandwith,Diospyros lissocarpoides Sandwith,Accepted,NA,Bull. Misc. Inform. Kew 1931: 483 (1931),FALSE,"Brazil, French Guiana, Guyana, Suriname, Venezuela","Brazil North, French Guiana, Guyana, Suriname, Venezuela",unknown,unknown,81211-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:81211-2,POWO,1931,taxon_novo
Ebenaceae,Diospyros,miroma,Diospyros_miroma,B.Walln.,Diospyros miroma B.Walln.,Accepted,NA,"Ann. Naturhist. Mus. Wien, B 123: 337 (2021)",FALSE,Brazil,Brazil Northeast,unknown,unknown,77216573-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216573-1,POWO,2021,taxon_novo
Ebenaceae,Diospyros,minensis,Diospyros_minensis,Glaz.,Diospyros minensis Glaz.,Unknown,Diospyros minensis Glaz.,Bull. Soc. Bot. France 57(Mém. 3e): 443. 1910,FALSE,Brazil (Southern America),NA,NA,NA,81221-2,www.ipni.org/n/81221-2,IPNI,1910,taxon_novo
