family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Malvaceae,Abutilon,benedictum,Abutilon_benedictum,Bunbury,Abutilon benedictum Bunbury,Accepted,NA,Proc. Linn. Soc. London 1: 109 (1841),FALSE,Brazil,Brazil Southeast,unknown,unknown,558118-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:558118-1,POWO,1841,taxon_novo
Malvaceae,Abutilon,bivalve,Abutilon_bivalve,(Cav.) Dorr,Abutilon bivalve (Cav.) Dorr,Accepted,NA,Monogr. Syst. Bot. Missouri Bot. Gard. 127: 1271 (2014),FALSE,"Argentina, Bolivia, Brazil, Colombia, Cuba, Dominican Republic, Ecuador, Haiti, Jamaica, Mexico, Nicaragua, Paraguay, Peru, Puerto Rico, Venezuela, Venezuelan Antilles","Argentina Northeast, Argentina Northwest, Bolivia, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Cuba, Dominican Republic, Ecuador, Haiti, Jamaica, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Northwest, Mexico Southwest, Nicaragua, Paraguay, Peru, Puerto Rico, Venezuela, Venezuelan Antilles",unknown,unknown,77146517-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77146517-1,POWO,2014,comb_nova
Malvaceae,Abutilon,densiflorum,Abutilon_densiflorum,(Hook. & Arn.) Walp.,Abutilon densiflorum (Hook. & Arn.) Walp.,Accepted,NA,Repert. Bot. Syst. 1: 324 (1842),FALSE,"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil South, Brazil Southeast, Paraguay",unknown,unknown,1213075-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1213075-2,POWO,1842,comb_nova
Malvaceae,Ayenia,campicola,Ayenia_campicola,(Taub.) ined.,Ayenia campicola (Taub.) ined.,Accepted,NA,Skvortsovia,FALSE,"Bolivia, Brazil, Paraguay","Bolivia, Brazil Southeast, Brazil West-Central, Paraguay",unknown,unknown,77217326-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77217326-1,POWO,NA,comb_nova
Malvaceae,Ayenia,implicabilis,Ayenia_implicabilis,(Cristóbal) Christenh. & Byng,Ayenia implicabilis (Cristóbal) Christenh. & Byng,Accepted,NA,Global Fl. 4: 136 (2018),FALSE,Brazil,Brazil South,unknown,unknown,77183613-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183613-1,POWO,2018,comb_nova
Malvaceae,Ayenia,krapovickasii,Ayenia_krapovickasii,Cristóbal,Ayenia krapovickasii Cristóbal,Accepted,NA,Lilloana 4: 169 (1960),FALSE,"Bolivia, Brazil, Paraguay","Bolivia, Brazil West-Central, Paraguay",unknown,unknown,27539-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:27539-2,POWO,1960,taxon_novo
Malvaceae,Ayenia,melastomifolia,Ayenia_melastomifolia,(A.St.-Hil.) Christenh. & Byng,Ayenia melastomifolia (A.St.-Hil.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 137 (2018),FALSE,Brazil,Brazil West-Central,unknown,unknown,77183865-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183865-1,POWO,2018,comb_nova
Malvaceae,Bakeridesia,esculenta,Bakeridesia_esculenta,(A.St.-Hil.) Monteiro,Bakeridesia esculenta (A.St.-Hil.) Monteiro,Accepted,NA,Anais Soc. Bot. Brasil 23: 127 (1972 publ. 1973),FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,1094116-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1094116-2,POWO,1973,comb_nova
Malvaceae,Callianthe,megapotamica,Callianthe_megapotamica,(A.Spreng.) Dorr,Callianthe megapotamica (A.Spreng.) Dorr,Accepted,NA,Monogr. Syst. Bot. Missouri Bot. Gard. 127: 1271 (2014),FALSE,Brazil,Brazil South,"Bolivia, Madeira","Bolivia, Madeira",77146519-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77146519-1,POWO,2014,comb_nova
Malvaceae,Callianthe,mourae,Callianthe_mourae,(K.Schum.) Donnell,Callianthe mourae (K.Schum.) Donnell,Accepted,NA,Syst. Bot. 37: 719 (2012),FALSE,Brazil,Brazil Southeast,unknown,unknown,77130210-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77130210-1,POWO,2012,comb_nova
Malvaceae,Callianthe,picta,Callianthe_picta,(Gillies ex Hook. & Arn.) Donnell,Callianthe picta (Gillies ex Hook. & Arn.) Donnell,Accepted,NA,Syst. Bot. 37: 720 (2012),FALSE,"Argentina, Brazil, Paraguay, Uruguay","Argentina Northeast, Brazil South, Paraguay, Uruguay",Madeira,Madeira,77130215-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77130215-1,POWO,2012,comb_nova
Malvaceae,Callianthe,regnellii,Callianthe_regnellii,(Miq.) Donnell,Callianthe regnellii (Miq.) Donnell,Accepted,NA,Syst. Bot. 37: 720 (2012),FALSE,Brazil,Brazil Southeast,unknown,unknown,77130217-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77130217-1,POWO,2012,comb_nova
Malvaceae,Callianthe,torrendii,Callianthe_torrendii,(Monteiro) Donnell,Callianthe torrendii (Monteiro) Donnell,Accepted,NA,Syst. Bot. 37: 720 (2012),FALSE,Brazil,Brazil Northeast,unknown,unknown,77130225-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77130225-1,POWO,2012,comb_nova
Malvaceae,Eriotheca,platyandra,Eriotheca_platyandra,A.Robyns,Eriotheca platyandra A.Robyns,Accepted,NA,Bull. Jard. Bot. État Bruxelles 33: 158 (1963),FALSE,Brazil,Brazil Southeast,unknown,unknown,95983-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:95983-2,POWO,1963,taxon_novo
Malvaceae,Guazuma,invira,Guazuma_invira,(Willd.) G.Don,Guazuma invira (Willd.) G.Don,Accepted,NA,Gen. Hist. 1: 523 (1831),FALSE,"Argentina, Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Guatemala, Guyana, Leeward Is., Mexico, Panama, Paraguay, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela, Windward Is.","Argentina Northeast, Belize, Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Cuba, Guatemala, Guyana, Leeward Is., Mexico Gulf, Panama, Paraguay, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela, Windward Is.",unknown,unknown,823387-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:823387-1,POWO,1831,comb_nova
Malvaceae,Helicteres,urupaensis,Helicteres_urupaensis,Leane,Helicteres urupaensis Leane,Accepted,NA,"Bol. Mus. Nac. Rio de Janeiro, Bot. 55: 1 (1979)",FALSE,Brazil,Brazil West-Central,unknown,unknown,119574-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:119574-2,POWO,1979,taxon_novo
Malvaceae,Hochreutinera,hassleriana,Hochreutinera_hassleriana,(Hochr.) Krapov.,Hochreutinera hassleriana (Hochr.) Krapov.,Accepted,NA,Darwiniana 16: 227 (1970),FALSE,"Argentina, Brazil, Paraguay","Argentina Northeast, Argentina Northwest, Brazil South, Brazil West-Central, Paraguay",unknown,unknown,123210-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:123210-2,POWO,1970,comb_nova
Malvaceae,Lueheopsis,althaeiflora,Lueheopsis_althaeiflora,(Spruce ex Benth.) Burret,Lueheopsis althaeiflora (Spruce ex Benth.) Burret,Accepted,NA,Notizbl. Bot. Gart. Berlin-Dahlem 9: 837 (1926),FALSE,"Brazil, Colombia, French Guiana, Peru, Venezuela","Brazil North, Colombia, French Guiana, Peru, Venezuela",unknown,unknown,144477-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:144477-2,POWO,1926,comb_nova
Malvaceae,Malachra,capitata,Malachra_capitata,(L.) L.,Malachra capitata (L.) L.,Accepted,NA,"Syst. Nat., ed. 12. 2: 458 (1767)",FALSE,"Bahamas, Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Dominican Republic, Guatemala, Haiti, Honduras, Jamaica, Leeward Is., Mexico, Nicaragua, Panama, Puerto Rico, United States, Venezuela, Windward Is.","Bahamas, Belize, Bolivia, Brazil Northeast, Brazil Southeast, Colombia, Costa Rica, Cuba, Dominican Republic, Florida, Guatemala, Haiti, Honduras, Jamaica, Leeward Is., Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Puerto Rico, Texas, Venezuela, Windward Is.","Bangladesh, Galapagos, India, Marianas, Marquesas, Myanmar, Senegal, Sri Lanka, Taiwan, Thailand, United States, Vietnam, Zaire","Assam, Bangladesh, Galapagos, India, Louisiana, Marianas, Marquesas, Myanmar, Senegal, Sri Lanka, Taiwan, Thailand, Vietnam, Zaire",561424-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:561424-1,POWO,1767,comb_nova
Malvaceae,Malvaviscus,palmatus,Malvaviscus_palmatus,Ulbr.,Malvaviscus palmatus Ulbr.,Accepted,NA,Verh. Bot. Vereins Prov. Brandenburg 50: 89 (1908 publ. 1909),FALSE,Brazil,Brazil North,unknown,unknown,311357-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:311357-2,POWO,1909,taxon_novo
Malvaceae,Melochia,longidentata,Melochia_longidentata,Goldberg,Melochia longidentata Goldberg,Accepted,NA,Phytologia 43: 287 (1979),FALSE,Brazil,Brazil Northeast,unknown,unknown,156986-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:156986-2,POWO,1979,taxon_novo
Malvaceae,Pavonia,betonicifolia,Pavonia_betonicifolia,C.Presl,Pavonia betonicifolia C.Presl,Accepted,NA,Reliq. Haenk. 2: 128 (1835),FALSE,"Argentina, Brazil, Paraguay, Peru, Uruguay","Argentina Northeast, Brazil South, Paraguay, Peru, Uruguay",unknown,unknown,562774-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:562774-1,POWO,1835,taxon_novo
Malvaceae,Pavonia,bullulata,Pavonia_bullulata,Hochr.,Pavonia bullulata Hochr.,Accepted,NA,"Bull. Herb. Boissier, sér. 2, 5: 299 (1905)",FALSE,"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil South, Paraguay",unknown,unknown,185829-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185829-2,POWO,1905,taxon_novo
Malvaceae,Pavonia,cryptica,Pavonia_cryptica,Krapov. & Cristóbal,Pavonia cryptica Krapov. & Cristóbal,Accepted,NA,Lilloa 31: 41 (1962),FALSE,"Argentina, Brazil, Uruguay","Argentina Northeast, Brazil South, Uruguay",unknown,unknown,185852-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185852-2,POWO,1962,taxon_novo
Malvaceae,Pavonia,glaziovii,Pavonia_glaziovii,(Ulbr.) Fryxell,Pavonia glaziovii (Ulbr.) Fryxell,Accepted,NA,Fl. Neotrop. Monogr. 76: 71 (1999),FALSE,Brazil,Brazil Southeast,unknown,unknown,1010440-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1010440-1,POWO,1999,comb_nova
Malvaceae,Pavonia,glutinosa,Pavonia_glutinosa,Krapov. & Cristóbal,Pavonia glutinosa Krapov. & Cristóbal,Accepted,NA,Lilloa 31: 36 (1962),FALSE,"Argentina, Brazil, Uruguay","Argentina Northeast, Brazil South, Uruguay",unknown,unknown,185880-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185880-2,POWO,1962,taxon_novo
Malvaceae,Pavonia,paraensis,Pavonia_paraensis,Fryxell,Pavonia paraensis Fryxell,Accepted,NA,Fl. Neotrop. Monogr. 76: 73 (1999),FALSE,Brazil,Brazil North,unknown,unknown,1010441-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1010441-1,POWO,1999,taxon_novo
Malvaceae,Pavonia,prionophylla,Pavonia_prionophylla,R.E.Fr.,Pavonia prionophylla R.E.Fr.,Accepted,NA,"Kongl. Svenska Vetensk. Acad. Handl., n.f., 42(12): 56 (1908)",FALSE,"Argentina, Brazil","Argentina Northeast, Brazil South",unknown,unknown,186010-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:186010-2,POWO,1908,taxon_novo
