name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Saccoloma membranacea,Saccolomataceae,Saccoloma,membranacea,Mickel,NA,Species,Amer. Fern J. 74: 119 (1984),NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,284503-2,NA,NA,NA,https://powo.science.kew.org/taxon/284503-2,POWO,NA
Saccoloma distans,Saccolomataceae,Saccoloma,distans,(Kaulf.) Schwartsb.,NA,Species,Brittonia 74: 163 (2022),NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,77300605-1,NA,NA,NA,https://powo.science.kew.org/taxon/77300605-1,POWO,NA
Saccoloma hieronymi,Saccolomataceae,Saccoloma,hieronymi,Schwartsb.,NA,Species,Brittonia 74: 166 (2022),NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,77300606-1,NA,NA,NA,https://powo.science.kew.org/taxon/77300606-1,POWO,NA
