name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Asplenium mourae,Aspleniaceae,Asplenium,mourae,Hieron.,NA,Species,Hedwigia 60: 220 (1918),NA,1918,NA,NA,NA,NA,NA,NA,NA,NA,22567-2,NA,NA,NA,https://powo.science.kew.org/taxon/22567-2,POWO,NA
Thelypteris beleriandica,Aspleniaceae,Thelypteris,beleriandica,Christenh.,NA,Species,Global Fl. 4: 27 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77182572-1,NA,NA,NA,https://powo.science.kew.org/taxon/77182572-1,POWO,NA
Thelypteris eriosorus,Aspleniaceae,Thelypteris,eriosorus,(Fée) Ponce,NA,Species,Novon 8: 275 (1998),NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,17571050-1,NA,NA,NA,https://powo.science.kew.org/taxon/17571050-1,POWO,NA
Thelypteris gimlii,Aspleniaceae,Thelypteris,gimlii,Christenh.,NA,Species,Global Fl. 4: 30 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77182120-1,NA,NA,NA,https://powo.science.kew.org/taxon/77182120-1,POWO,NA
Thelypteris organensis,Aspleniaceae,Thelypteris,organensis,(Rosenst.) Ching,NA,Species,"Bull. Fan Mem. Inst. Biol., Bot. 10: 253 (1941)",NA,1941,NA,NA,NA,NA,NA,NA,NA,NA,252221-2,NA,NA,NA,https://powo.science.kew.org/taxon/252221-2,POWO,NA
Thelypteris salinoi,Aspleniaceae,Thelypteris,salinoi,(I.O.Moura & L.C.Moura) Christenh.,NA,Species,Global Fl. 4: 37 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77182690-1,NA,NA,NA,https://powo.science.kew.org/taxon/77182690-1,POWO,NA
Thelypteris seidleri,Aspleniaceae,Thelypteris,seidleri,(Salino) Christenh.,NA,Species,Global Fl. 4: 37 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77182256-1,NA,NA,NA,https://powo.science.kew.org/taxon/77182256-1,POWO,NA
Asplenium langsdorffii,Aspleniaceae,Asplenium,langsdorffii,(Mart. ex Baker) Sehnem,NA,Species,Fl. Ilustr. Catar. 1(Aspl.): 74 (1968),NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,17428940-1,NA,NA,NA,https://powo.science.kew.org/taxon/17428940-1,POWO,NA
Thelypteris comosa,Aspleniaceae,Thelypteris,comosa,(C.V.Morton) C.V.Morton,NA,Species,Amer. Fern J. 51: 38 (1961),NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,251274-2,NA,NA,NA,https://powo.science.kew.org/taxon/251274-2,POWO,NA
Thelypteris riopardensis,Aspleniaceae,Thelypteris,riopardensis,(Rosenst.) C.F.Reed,NA,Species,Phytologia 17: 309 (1968),NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,252299-2,NA,NA,NA,https://powo.science.kew.org/taxon/252299-2,POWO,NA
Thelypteris anopteros,Aspleniaceae,Thelypteris,anopteros,(Kunze ex Kuhn) C.F.Reed,NA,Species,Phytologia 17: 260 (1968),NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,251214-2,NA,NA,NA,https://powo.science.kew.org/taxon/251214-2,POWO,NA
Thelypteris smithii,Aspleniaceae,Thelypteris,smithii,(Salino) Christenh.,NA,Species,Global Fl. 4: 38 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77182991-1,NA,NA,NA,https://powo.science.kew.org/taxon/77182991-1,POWO,NA
Thelypteris windischii,Aspleniaceae,Thelypteris,windischii,(Salino) Christenh.,NA,Species,Global Fl. 4: 40 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77183497-1,NA,NA,NA,https://powo.science.kew.org/taxon/77183497-1,POWO,NA
Thelypteris arcana,Aspleniaceae,Thelypteris,arcana,(Maxon & C.V.Morton) C.V.Morton,NA,Species,Contr. U.S. Natl. Herb. 38: 42 (1967),NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,251217-2,NA,NA,NA,https://powo.science.kew.org/taxon/251217-2,POWO,NA
Thelypteris santae-catharinae,Aspleniaceae,Thelypteris,santae-catharinae,(Rosenst.) Ponce,NA,Species,Darwiniana 33: 280 (1995),NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,1115706-2,NA,NA,NA,https://powo.science.kew.org/taxon/1115706-2,POWO,NA
Thelypteris valdepilosa,Aspleniaceae,Thelypteris,valdepilosa,(Baker) C.F.Reed,NA,Species,Phytologia 17: 323 (1968),NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,252388-2,NA,NA,NA,https://powo.science.kew.org/taxon/252388-2,POWO,NA
Thelypteris aspidioides,Aspleniaceae,Thelypteris,aspidioides,(Willd.) R.M.Tryon,NA,Species,Rhodora 69: 5 (1967),NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,251222-2,NA,NA,NA,https://powo.science.kew.org/taxon/251222-2,POWO,NA
Thelypteris abbiattii,Aspleniaceae,Thelypteris,abbiattii,C.F.Reed,NA,Species,Phytologia 17: 257 (1968),NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,251200-2,NA,NA,NA,https://powo.science.kew.org/taxon/251200-2,POWO,NA
Thelypteris nesiotica,Aspleniaceae,Thelypteris,nesiotica,(Maxon & C.V.Morton) C.V.Morton,NA,Species,Contr. U.S. Natl. Herb. 38: 43 (1967),NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,252196-2,NA,NA,NA,https://powo.science.kew.org/taxon/252196-2,POWO,NA
Thelypteris delicata,Aspleniaceae,Thelypteris,delicata,(R.S.Fern. & Salino) Christenh.,NA,Species,Global Fl. 4: 29 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77182204-1,NA,NA,NA,https://powo.science.kew.org/taxon/77182204-1,POWO,NA
Thelypteris kunzeana,Aspleniaceae,Thelypteris,kunzeana,(Hook.) Ching,NA,Species,"Bull. Fan Mem. Inst. Biol., Bot. 10: 252 (1941)",NA,1941,NA,NA,NA,NA,NA,NA,NA,NA,251401-2,NA,NA,NA,https://powo.science.kew.org/taxon/251401-2,POWO,NA
Diplazium moccennianum,Aspleniaceae,Diplazium,moccennianum,(Sodiro) C.Chr.,NA,Species,Index Filic.: 236 (1905),NA,1905,NA,NA,NA,NA,NA,NA,NA,NA,81597-2,NA,NA,NA,https://powo.science.kew.org/taxon/81597-2,POWO,NA
Thelypteris hostmannii,Aspleniaceae,Thelypteris,hostmannii,(Klotzsch) C.V.Morton,NA,Species,Contr. U.S. Natl. Herb. 38: 59 (1967),NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,251381-2,NA,NA,NA,https://powo.science.kew.org/taxon/251381-2,POWO,NA
Hymenasplenium riparium,Aspleniaceae,Hymenasplenium,riparium,(Liebm.) L.Regalado & Prada,NA,Species,Amer. Fern J. 101: 279 (2012),NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,60458658-2,NA,NA,NA,https://powo.science.kew.org/taxon/60458658-2,POWO,NA
Blechnum tabulare,Aspleniaceae,Blechnum,tabulare,(Thunb.) Kuhn,NA,Species,Filic. Afr.: 94 (1868),NA,1868,NA,NA,NA,NA,NA,NA,NA,NA,17060570-1,NA,NA,NA,https://powo.science.kew.org/taxon/17060570-1,POWO,NA
Diplazium striatum,Aspleniaceae,Diplazium,striatum,(L.) C.Presl,NA,Species,Tent. Pterid.: 114 (1836),NA,1836,NA,NA,NA,NA,NA,NA,NA,NA,17088950-1,NA,NA,NA,https://powo.science.kew.org/taxon/17088950-1,POWO,NA
Thelypteris gongylodes,Aspleniaceae,Thelypteris,gongylodes,(Schkuhr) Small,NA,Species,Ferns S.E. States: 248 (1938),NA,1938,NA,NA,NA,NA,NA,NA,NA,NA,251353-2,NA,NA,NA,https://powo.science.kew.org/taxon/251353-2,POWO,NA
Asplenium erosum,Aspleniaceae,Asplenium,erosum,L.,NA,Species,"Syst. Nat., ed. 10. 2: 1324 (1759)",NA,1759,NA,NA,NA,NA,NA,NA,NA,NA,22387-2,NA,NA,NA,https://powo.science.kew.org/taxon/22387-2,POWO,NA
