name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Ophioglossum usterianum,Ophioglossaceae,Ophioglossum,usterianum,Christ in A.Usteri,tax_nov,spec.,Fl. Umgebung Sao Paulo 137. 1911 ,Fl. Umgebung Sao Paulo,1911,137,16032-2,NA,NA,NA,NA,Brazil (Southern America),NA,174617-2,NA,NA,NA,www.ipni.org/n/174617-2,IPNI,NA
