name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Goniopteris hastata,Thelypteridaceae,Goniopteris,hastata,Fée,tax_nov,spec.,"Crypt. Vasc. Bresil 1: 107 (t.33, f.2). 1869 ",Crypt. Vasc. Bresil,1869,"1: 107 (t.33, f.2)",7203-2,NA,NA,NA,NA,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,17110010-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.spage=107&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/110137&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/17110010-1,IPNI,NA
Lastrea scabriuscula,Thelypteridaceae,Lastrea,scabriuscula,C.Presl,tax_nov,spec.,Epimel. Bot. 35. 1851 [Oct 1851] ,Epimel. Bot.,1851,35,1195-2,lectotype PRC,J.C.Mikan,S.N.,NA,Brazil (Southern America),NA,136014-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1851&rft.spage=35&rft_id=http://www.biodiversitylibrary.org/bibliography/61845&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Oct 1851,"[Gandhi 1 Apr 1998] This LT. information is from proctor,¹Mem. New York Bot. Gard. 53: 197. 1989.",www.ipni.org/n/136014-2,IPNI,NA
Thelypteris minensis,Thelypteridaceae,Thelypteris,minensis,Abbiatti,tax_nov,spec.,Darwiniana 13: 563. 1964 ,Darwiniana,1964,13: 563,900-2,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,252176-2,NA,NA,NA,www.ipni.org/n/252176-2,IPNI,NA
